Reactor name;Reactor type;Reactor design;Assembly identifier;Rod identifier;Sample identifier;Estimated burnup;e. U235;e. Pu;e. Pu239 + Pu241;SFCompo sample ref;Measurement type;Item;Z;A;I;Value;Unit;Concentration;Concentration Unit;Sigma;Uncertainty
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;1-3-5;12;22.217 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|1-3-5|12;Mass Ratio;Nd148/U;60;148;0;0.000256;g/g;;;1;1.17 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;1-3-5;12;22.217 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|1-3-5|12;Mass Ratio;Pu/U;94;0;0;0.00565;g/g;;;1;0.53 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;1-3-5;12;22.217 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|1-3-5|12;Mass Ratio;Pu/U;94;0;0;0.00566;g/g;;;1;0.18 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;1-3-5;12;22.217 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|1-3-5|12;Mass Ratio;Pu236/Pu;94;236;0;2.29E-8;g/g;;;3;31.88 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;1-3-5;12;22.217 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|1-3-5|12;Mass Ratio;Pu236/Pu;94;236;0;2.31E-8;g/g;;;3;31.6 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;1-3-5;12;22.217 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|1-3-5|12;Mass Ratio;U232/U235;92;232;0;1.98E-7;g/g;;;3;19.7 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;1-3-5;12;22.217 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|1-3-5|12;Mass Ratio;U232/U235;92;232;0;2.01E-7;g/g;;;3;13.43 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;1-3-5;12;22.217 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|1-3-5|12;Other;Conversion Factor [gUf/gUi];;;;0.9719;g/gUi;971.9;mg/gUi;;
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;1-3-5;12;22.217 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|1-3-5|12;Other;Conversion Factor [gUf/gUi];;;;0.972;g/gUi;972;mg/gUi;;
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Ce144;58;144;0;0.05437;Ci/gUi;0.01707;mg/gUi;1;3.38 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Ce144;58;144;0;0.0562;Ci/gUf;;;1;3.38 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Cs134;55;134;0;0.0355;Ci/gUi;0.02746;mg/gUi;1;0.54 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Cs134;55;134;0;0.0367;Ci/gUf;;;1;0.54 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Cs137;55;137;0;0.07527;Ci/gUi;0.8670;mg/gUi;1;0.77 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Cs137;55;137;0;0.0778;Ci/gUf;;;1;0.77 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Eu154;63;154;0;0.002418;Ci/gUi;0.008954;mg/gUi;1;3.16 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Eu154;63;154;0;0.002499;Ci/gUf;;;1;3.16 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Eu155;63;155;0;0.001971;Ci/gUi;0.004059;mg/gUi;1;5.06 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Eu155;63;155;0;0.002037;Ci/gUf;;;1;5.06 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Sb125;51;125;0;0.002302;Ci/gUi;0.002219;mg/gUi;1;4.29 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Activity;Sb125;51;125;0;0.002379;Ci/gUf;;;1;4.29 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd142/Nd;60;142;0;0.007;mol/mol;;;1;2.86 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd142/Nd;60;142;0;0.0074;mol/mol;;;1;2.7 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd143/Nd;60;143;0;0.1605;mol/mol;;;1;0.12 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd143/Nd;60;143;0;0.1608;mol/mol;;;1;0.62 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd144/Nd;60;144;0;0.3591;mol/mol;;;1;0.28 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd144/Nd;60;144;0;0.3607;mol/mol;;;1;0.06 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd145/Nd;60;145;0;0.1677;mol/mol;;;1;0.12 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd145/Nd;60;145;0;0.168;mol/mol;;;1;0.6 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd146/Nd;60;146;0;0.1704;mol/mol;;;1;0.12 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd146/Nd;60;146;0;0.171;mol/mol;;;1;0.58 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd148/Nd;60;148;0;0.0902;mol/mol;;;1;0.22 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd148/Nd;60;148;0;0.0903;mol/mol;;;1;0.55 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd148/U;60;148;0;0.000482;mol/mol;;;1;0.21 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd148/U;60;148;0;0.000483;mol/mol;;;1;0.83 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd150/Nd;60;150;0;0.0434;mol/mol;;;1;0.69 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Nd150/Nd;60;150;0;0.0435;mol/mol;;;1;0.46 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Pu/U;94;0;0;0.00611;mol/mol;;;1;0.49 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Pu/U;94;0;0;0.00619;mol/mol;;;1;0.16 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Pu238/Pu;94;238;0;0.0155;mol/mol;;;1;1.29 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Pu238/Pu;94;238;0;0.0156;mol/mol;;;1;1.28 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Pu239/Pu;94;239;0;0.4061;mol/mol;;;1;0.1 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Pu239/Pu;94;239;0;0.4069;mol/mol;;;1;0.05 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Pu240/Pu;94;240;0;0.3852;mol/mol;;;1;0.1 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Pu240/Pu;94;240;0;0.3856;mol/mol;;;1;0.05 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Pu241/Pu;94;241;0;0.1032;mol/mol;;;1;0.19 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Pu241/Pu;94;241;0;0.1045;mol/mol;;;1;0.19 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;Pu242/Pu;94;242;0;0.0887;mol/mol;;;1;0.23 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;U234/U;92;234;0;0.00011;mol/mol;;;1;9.09 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;U234/U;92;234;0;0.00012;mol/mol;;;1;8.33 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;U235/U;92;235;0;0.00268;mol/mol;;;1;0.75 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;U235/U;92;235;0;0.00271;mol/mol;;;1;0.37 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;U236/U;92;236;0;0.00293;mol/mol;;;1;0.34 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;U236/U;92;236;0;0.00296;mol/mol;;;1;0.34 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;U238/U;92;238;0;0.99421;mol/mol;;;1;0 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Atom Ratio;U238/U;92;238;0;0.99428;mol/mol;;;1;0 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Am241;95;241;0;0.00007903;g/gUi;0.07903;mg/gUi;1;1.22 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Am241;95;241;0;0.00008252;g/gUi;0.08252;mg/gUi;1;1.41 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Cm242;96;242;0;9.713E-7;g/gUi;0.0009713;mg/gUi;1;1.39 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Cm242;96;242;0;0.000001001;g/gUi;0.001001;mg/gUi;1;0.97 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Cm244;96;244;0;0.00001787;g/gUi;0.01787;mg/gUi;1;1.41 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Cm244;96;244;0;0.00001801;g/gUi;0.01801;mg/gUi;1;0.54 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd142;60;142;0;0.00002161;g/gUi;0.02161;mg/gUi;1;2.86 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd142;60;142;0;0.00002282;g/gUi;0.02282;mg/gUi;1;2.7 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd143;60;143;0;0.0004989;g/gUi;0.4989;mg/gUi;1;0.12 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd143;60;143;0;0.0004994;g/gUi;0.4994;mg/gUi;1;0.62 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd144;60;144;0;0.001123;g/gUi;1.123;mg/gUi;1;0.28 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd144;60;144;0;0.001129;g/gUi;1.129;mg/gUi;1;0.06 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd145;60;145;0;0.0005286;g/gUi;0.5286;mg/gUi;1;0.12 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd145;60;145;0;0.000529;g/gUi;0.529;mg/gUi;1;0.6 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd146;60;146;0;0.0005408;g/gUi;0.5408;mg/gUi;1;0.12 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd146;60;146;0;0.0005422;g/gUi;0.5422;mg/gUi;1;0.58 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd148;60;148;0;0.0002902;g/gUi;0.2902;mg/gUi;1;0.22 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd148;60;148;0;0.0002902;g/gUi;0.2902;mg/gUi;1;0.55 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd150;60;150;0;0.0001414;g/gUi;0.1414;mg/gUi;1;0.69 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Nd150;60;150;0;0.0001418;g/gUi;0.1418;mg/gUi;1;0.46 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu236;94;236;0;1.16E-10;g/gUi;1.16E-7;mg/gUi;3;31.79 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu236;94;236;0;1.315E-10;g/gUi;1.315E-7;mg/gUi;3;32.13 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu238;94;238;0;0.00009151;g/gUi;0.09151;mg/gUi;1;1.29 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu238;94;238;0;0.00009344;g/gUi;0.09344;mg/gUi;1;1.28 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu239;94;239;0;0.002408;g/gUi;2.408;mg/gUi;1;0.1 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu239;94;239;0;0.002448;g/gUi;2.448;mg/gUi;1;0.05 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu240;94;240;0;0.002293;g/gUi;2.293;mg/gUi;1;0.1 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu240;94;240;0;0.002329;g/gUi;2.329;mg/gUi;1;0.05 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu241;94;241;0;0.0006247;g/gUi;0.6247;mg/gUi;1;0.19 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu241;94;241;0;0.0006259;g/gUi;0.6259;mg/gUi;1;0.19 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu242;94;242;0;0.0005325;g/gUi;0.5325;mg/gUi;1;0.23 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;Pu242;94;242;0;0.0005402;g/gUi;0.5402;mg/gUi;1;0.23 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;U232;92;232;0;8.258E-10;g/gUi;8.258E-7;mg/gUi;3;9.4 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;U232;92;232;0;9.993E-10;g/gUi;9.993E-7;mg/gUi;3;11.14 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;U234;92;234;0;0.0001046;g/gUi;0.1046;mg/gUi;1;9.09 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;U234;92;234;0;0.0001141;g/gUi;0.1141;mg/gUi;1;8.33 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;U235;92;235;0;0.00256;g/gUi;2.56;mg/gUi;1;0.75 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;U235;92;235;0;0.002589;g/gUi;2.589;mg/gUi;1;0.37 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;U236;92;236;0;0.002811;g/gUi;2.811;mg/gUi;1;0.34 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;U236;92;236;0;0.00284;g/gUi;2.84;mg/gUi;1;0.34 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Isotopic Concentration;U238;92;238;0;0.9619;g/gUi;961.9;mg/gUi;1;0 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Am241/U;95;241;0;0.0000817;g/g;;;1;1.22 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Am241/U;95;241;0;0.0000853;g/g;;;1;1.41 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Cm242/U;96;242;0;0.000001;g/g;;;1;1.39 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Cm242/U;96;242;0;0.00000104;g/g;;;1;0.97 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Cm244/U;96;244;0;0.0000185;g/g;;;1;1.41 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Cm244/U;96;244;0;0.0000186;g/g;;;1;0.54 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Nd148/U;60;148;0;0.0003;g/g;;;1;0.33 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Nd148/U;60;148;0;0.0003;g/g;;;1;1 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Pu/U;94;0;0;0.00615;g/g;;;1;0.49 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Pu/U;94;0;0;0.00624;g/g;;;1;0.16 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Pu236/Pu;94;236;0;1.95E-8;g/g;;;3;31.79 %
Hinkley Point B-1;AGR;The Nuclear Power Group;P25-4;19-25-31;12;26.012 GW*d/tUi;2.012 wt%;;;HIN-1|P25-4|19-25-31|12;Mass Ratio;Pu236/Pu;94;236;0;2.21E-8;g/g;;;3;32.13 %
